trig_clct0_valid,trig_clct0_pid,trig_clct0_nhit,trig_clct0_cc_code,trig_clct0_bend,trig_clct0_slope,trig_clct0_KeyHalfStrip,trig_clct0_KeyQuartStrip,trig_clct0_KeyEighthStrip,trig_clct1_valid,trig_clct1_pid,trig_clct1_nhit,trig_clct1_cc_code,trig_clct1_bend,trig_clct1_slope,trig_clct1_KeyHalfStrip,trig_clct1_KeyQuartStrip,trig_clct1_KeyEighthStrip
1,10,5,1960,0,0,118,236,473,0,0,0,0,0,0,0,0,0
1,9,4,884,1,3,42,84,168,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,57,115,231,0,0,0,0,0,0,0,0,0
1,10,4,947,0,0,101,202,404,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,64,129,259,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,64,129,259,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,64,129,259,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,64,129,259,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,64,129,259,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,64,129,259,0,0,0,0,0,0,0,0,0
1,10,6,1662,0,2,83,167,334,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,75,151,303,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,82,164,328,1,6,4,2123,0,7,65,131,263
1,10,6,1643,0,2,78,156,313,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,67,135,271,0,0,0,0,0,0,0,0,0
1,6,4,843,0,6,89,178,356,0,0,0,0,0,0,0,0,0
1,6,4,843,0,6,89,178,356,0,0,0,0,0,0,0,0,0
1,6,4,843,0,6,89,178,356,0,0,0,0,0,0,0,0,0
1,6,4,843,0,6,89,178,356,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1207,0,2,124,248,497,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,35,71,143,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2047,0,2,46,92,184,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,114,229,458,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,4043,1,0,86,172,344,1,8,5,3964,0,5,75,150,301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,2663,1,13,95,190,381,1,9,5,3285,1,3,45,90,180
1,10,6,3003,0,0,101,203,407,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,56,113,227,1,4,4,1012,0,11,49,99,198
1,10,6,3003,0,0,56,113,227,1,4,4,1012,0,11,49,99,198
1,10,6,3003,0,0,56,113,227,1,4,4,1012,0,11,49,99,198
1,10,6,3003,0,0,56,113,227,1,4,4,1012,0,11,49,99,198
1,10,6,3003,0,0,56,113,227,1,4,4,1012,0,11,49,99,198
1,10,6,3003,0,0,56,113,227,1,4,4,1012,0,11,49,99,198
1,10,6,3003,0,0,32,65,131,0,0,0,0,0,0,0,0,0
1,10,6,4091,1,0,128,256,512,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,699,0,1,59,119,239,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,99,198,396,0,0,0,0,0,0,0,0,0
1,10,5,2972,0,0,83,167,334,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,75,150,301,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,119,238,476,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,119,238,476,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,119,238,476,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,2036,1,5,111,222,445,0,0,0,0,0,0,0,0,0
1,9,4,969,1,4,37,75,150,1,8,4,653,0,4,45,91,183
1,9,4,969,1,4,37,75,150,1,8,4,653,0,4,45,91,183
1,9,4,969,1,4,37,75,150,1,8,4,653,0,4,45,91,183
1,9,4,969,1,4,37,75,150,1,8,4,653,0,4,45,91,183
1,9,4,969,1,4,37,75,150,1,8,4,653,0,4,45,91,183
1,3,6,3707,1,13,55,111,223,0,0,0,0,0,0,0,0,0
1,10,5,1270,0,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,5,3259,1,0,112,224,448,1,10,5,3000,1,0,120,241,483
1,10,5,2235,0,1,38,77,155,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,1144,0,2,53,106,213,0,0,0,0,0,0,0,0,0
1,10,4,1144,0,2,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,87,175,351,0,0,0,0,0,0,0,0,0
1,10,5,1635,0,2,71,142,285,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,5,3974,0,3,126,253,507,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,113,227,455,0,0,0,0,0,0,0,0,0
1,10,5,638,0,1,39,79,158,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,96,193,387,0,0,0,0,0,0,0,0,0
1,10,5,1931,0,1,60,121,242,1,10,4,1872,1,1,65,131,262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,99,199,399,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,99,199,399,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,99,199,399,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,4,1580,0,8,47,94,188,0,0,0,0,0,0,0,0,0
1,6,4,1580,0,8,47,94,188,0,0,0,0,0,0,0,0,0
1,6,4,1580,0,8,47,94,188,0,0,0,0,0,0,0,0,0
1,6,4,1580,0,8,47,94,188,0,0,0,0,0,0,0,0,0
1,6,4,1580,0,8,47,94,188,0,0,0,0,0,0,0,0,0
1,6,4,1580,0,8,47,94,188,0,0,0,0,0,0,0,0,0
1,10,5,2871,1,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,6,1659,0,2,85,171,342,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,590,0,1,109,218,437,0,0,0,0,0,0,0,0,0
1,6,4,167,0,7,37,75,150,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1635,0,2,57,114,229,0,0,0,0,0,0,0,0,0
1,10,5,1575,0,1,111,222,444,0,0,0,0,0,0,0,0,0
1,9,4,901,1,4,80,160,320,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,105,211,423,0,0,0,0,0,0,0,0,0
1,10,4,791,1,0,66,132,265,1,6,4,2087,0,6,50,101,202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,45,91,182,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,45,91,182,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,45,91,182,0,0,0,0,0,0,0,0,0
1,9,6,1658,1,4,119,239,479,1,3,4,2856,1,14,107,214,429
1,10,6,3007,0,1,43,86,172,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,68,137,275,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,89,179,359,1,7,5,983,1,7,82,164,328
1,10,6,3003,0,0,102,205,411,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,57,115,231,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,57,115,231,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,57,115,231,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,57,115,231,0,0,0,0,0,0,0,0,0
1,10,6,1654,0,0,75,150,300,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,187,0,1,33,67,135,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1655,0,2,36,72,145,1,9,5,429,1,4,51,103,206
1,10,6,3003,0,0,121,243,487,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,121,243,487,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,121,243,487,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,121,243,487,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,121,243,487,0,0,0,0,0,0,0,0,0
1,2,4,1340,0,15,34,68,136,0,0,0,0,0,0,0,0,0
1,2,4,1340,0,15,34,68,136,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,115,231,463,0,0,0,0,0,0,0,0,0
1,10,6,1983,0,2,44,88,176,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,181,1,15,46,92,185,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,181,1,15,46,92,185,0,0,0,0,0,0,0,0,0
1,3,4,181,1,15,46,92,185,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,117,235,471,0,0,0,0,0,0,0,0,0
1,10,5,1003,1,0,43,86,172,1,2,5,2765,0,13,56,112,225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1914,0,0,107,214,429,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,44,89,179,0,0,0,0,0,0,0,0,0
1,10,6,1703,0,1,116,232,465,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,56,113,227,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,102,205,411,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,102,205,411,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,111,223,447,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,111,223,447,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,111,223,447,0,0,0,0,0,0,0,0,0
1,10,6,1638,0,0,31,63,127,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,127,255,511,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,100,201,403,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,2267,1,5,118,236,472,1,10,4,2087,0,0,108,216,433
1,10,6,3003,0,0,36,73,147,1,3,5,4028,1,14,48,96,192
1,10,5,2955,0,0,51,103,207,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,106,213,427,0,0,0,0,0,0,0,0,0
1,10,5,3059,0,1,43,86,173,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,116,233,467,0,0,0,0,0,0,0,0,0
1,10,4,2947,0,1,66,132,264,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,94,189,379,0,0,0,0,0,0,0,0,0
1,10,6,1655,0,2,89,178,357,1,10,5,3944,1,2,77,154,309
1,10,5,3000,1,0,71,143,287,0,0,0,0,0,0,0,0,0
1,6,4,191,0,8,66,132,265,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,46,93,187,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,124,249,499,0,0,0,0,0,0,0,0,0
1,9,5,1871,1,3,33,66,133,1,3,5,3161,1,14,39,79,159
1,10,6,3003,0,0,83,167,335,0,0,0,0,0,0,0,0,0
1,10,4,2947,0,1,77,154,308,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,109,219,439,0,0,0,0,0,0,0,0,0
1,7,5,694,1,6,73,147,295,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1485,0,1,106,212,424,1,7,5,3688,1,7,116,233,467
1,10,5,1485,0,1,106,212,424,1,7,5,3688,1,7,116,233,467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2859,0,0,117,235,471,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,49,99,199,1,10,4,1828,1,0,60,121,243
1,10,5,1830,1,0,109,218,436,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,614,1,0,31,63,127,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,41,82,165,1,10,4,3696,1,0,33,66,133
1,10,6,1639,0,1,119,238,476,1,10,6,2039,0,0,126,253,507
1,10,6,2999,1,0,110,221,442,0,0,0,0,0,0,0,0,0
1,10,6,1638,0,0,31,63,127,0,0,0,0,0,0,0,0,0
1,9,4,1987,1,4,127,255,510,0,0,0,0,0,0,0,0,0
1,10,4,2992,0,1,91,182,364,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,68,137,275,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,84,169,338,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,84,169,338,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,84,169,338,0,0,0,0,0,0,0,0,0
1,9,4,2960,1,3,62,125,250,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,4,2960,1,3,62,125,250,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,115,231,463,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,44,89,179,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,82,165,331,0,0,0,0,0,0,0,0,0
1,10,4,2168,0,0,76,152,305,0,0,0,0,0,0,0,0,0
1,10,4,2168,0,0,76,152,305,0,0,0,0,0,0,0,0,0
1,10,4,2168,0,0,76,152,305,0,0,0,0,0,0,0,0,0
1,10,4,2168,0,0,76,152,305,0,0,0,0,0,0,0,0,0
1,10,4,2168,0,0,76,152,305,0,0,0,0,0,0,0,0,0
1,10,4,187,0,1,77,155,311,0,0,0,0,0,0,0,0,0
1,10,5,2230,1,0,92,184,369,1,8,5,3914,0,4,82,165,331
1,10,6,3007,0,1,122,244,488,0,0,0,0,0,0,0,0,0
1,10,6,2935,0,0,36,73,146,0,0,0,0,0,0,0,0,0
1,9,5,2303,1,4,50,101,203,1,9,4,2896,1,4,31,62,125
1,9,5,2303,1,4,50,101,203,1,9,4,2896,1,4,31,62,125
1,9,5,2303,1,4,50,101,203,1,9,4,2896,1,4,31,62,125
1,10,6,3067,0,0,69,138,276,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,69,138,276,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,69,138,276,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,69,138,276,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,5,3198,1,6,77,154,309,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,106,213,427,0,0,0,0,0,0,0,0,0
1,10,5,1614,0,2,125,250,501,1,8,5,870,0,4,112,225,450
1,10,6,1893,1,1,32,65,131,0,0,0,0,0,0,0,0,0
1,10,5,3004,0,1,86,172,344,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,74,149,299,0,0,0,0,0,0,0,0,0
1,10,5,4088,1,1,98,196,392,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,62,125,251,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,34,69,138,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2678,0,5,123,247,494,0,0,0,0,0,0,0,0,0
1,6,4,654,0,6,39,78,156,0,0,0,0,0,0,0,0,0
1,6,4,654,0,6,39,78,156,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1831,0,0,55,110,221,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,103,207,415,0,0,0,0,0,0,0,0,0
1,10,6,3578,1,0,127,255,510,1,6,4,395,0,8,120,241,483
1,10,6,3003,0,0,37,75,151,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,114,229,458,1,6,6,3003,0,6,93,186,373
1,10,5,2955,0,0,61,123,247,0,0,0,0,0,0,0,0,0
1,6,5,1486,0,8,121,242,484,1,3,5,3410,1,14,111,222,444
1,4,4,1187,0,9,89,179,359,0,0,0,0,0,0,0,0,0
1,10,5,2887,0,0,110,220,441,0,0,0,0,0,0,0,0,0
1,10,5,1892,1,0,49,99,199,0,0,0,0,0,0,0,0,0
1,10,5,2033,1,0,74,149,298,0,0,0,0,0,0,0,0,0
1,10,6,1910,0,0,87,174,348,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,87,175,351,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,73,146,292,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,83,167,335,0,0,0,0,0,0,0,0,0
1,10,5,2603,0,1,75,151,302,1,2,4,2107,0,14,62,125,251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,3974,1,15,39,78,157,1,3,5,2913,1,14,45,90,180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2921,1,1,103,206,412,0,0,0,0,0,0,0,0,0
1,10,6,2982,1,1,60,120,241,1,10,5,2886,1,1,54,108,216
1,10,6,2982,1,1,60,120,241,1,10,5,2886,1,1,54,108,216
1,10,6,2982,1,1,60,120,241,1,10,5,2886,1,1,54,108,216
1,10,5,955,1,0,104,208,416,0,0,0,0,0,0,0,0,0
1,10,6,2923,0,0,66,133,266,1,10,5,2930,1,0,57,115,230
1,10,6,2923,0,0,66,133,266,1,10,5,2930,1,0,57,115,230
1,10,6,2923,0,0,66,133,266,1,10,5,2930,1,0,57,115,230
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,502,0,14,128,256,512,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2998,1,1,90,180,361,1,10,5,4002,1,1,78,157,314
1,10,6,3003,0,0,67,135,271,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,1936,0,12,34,69,139,0,0,0,0,0,0,0,0,0
1,10,5,3885,1,2,113,227,454,1,10,5,3623,1,0,123,247,494
1,6,5,2684,0,8,100,200,400,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,90,181,363,1,3,4,187,1,12,107,215,431
1,10,6,3003,0,0,69,139,279,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,64,128,256,0,0,0,0,0,0,0,0,0
1,10,6,1643,0,2,94,188,377,0,0,0,0,0,0,0,0,0
1,2,5,363,0,15,113,226,452,1,10,4,2992,0,1,123,246,492
1,10,6,1703,0,1,36,72,145,0,0,0,0,0,0,0,0,0
1,10,5,2676,1,0,110,220,440,0,0,0,0,0,0,0,0,0
1,9,4,3892,1,3,50,100,201,0,0,0,0,0,0,0,0,0
1,10,6,2986,1,0,48,96,193,0,0,0,0,0,0,0,0,0
1,10,6,1893,1,1,109,219,439,1,2,5,1388,0,15,101,203,406
1,10,6,1893,1,1,109,219,439,1,2,5,1388,0,15,101,203,406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1893,1,1,109,219,439,1,2,5,1388,0,15,101,203,406
1,10,6,1893,1,1,109,219,439,1,2,5,1388,0,15,101,203,406
1,10,5,3259,1,0,118,236,472,0,0,0,0,0,0,0,0,0
1,10,5,2231,0,0,40,81,162,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1899,0,1,119,238,477,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,42,84,168,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,42,84,168,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,42,84,168,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,42,84,168,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,42,84,168,0,0,0,0,0,0,0,0,0
1,10,5,1908,1,0,46,92,184,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,112,225,451,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,126,253,507,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,81,163,327,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,77,155,311,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,67,135,271,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,67,135,271,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,67,135,271,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3931,1,0,46,92,185,1,10,5,2874,1,0,36,73,147
1,10,6,2939,0,0,122,245,491,0,0,0,0,0,0,0,0,0
1,10,5,2858,1,0,123,247,494,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,34,69,139,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,116,233,467,0,0,0,0,0,0,0,0,0
1,8,6,2533,0,4,42,84,169,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,70,141,283,0,0,0,0,0,0,0,0,0
1,10,6,1895,0,1,75,150,301,1,3,6,2809,1,14,99,199,398
1,10,6,1895,0,1,75,150,301,1,3,6,2809,1,14,99,199,398
1,10,6,1895,0,1,75,150,301,1,3,6,2809,1,14,99,199,398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,5,1278,1,11,125,251,503,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,68,137,275,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,92,184,368,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,71,143,286,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,71,143,286,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,71,143,286,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,83,167,335,0,0,0,0,0,0,0,0,0
1,10,5,3199,0,0,76,152,304,0,0,0,0,0,0,0,0,0
1,10,5,3000,1,0,127,255,511,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,97,195,391,0,0,0,0,0,0,0,0,0
1,10,6,2919,1,0,62,124,249,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,92,185,370,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,66,133,266,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,66,133,266,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,66,133,266,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,66,133,266,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,66,133,266,0,0,0,0,0,0,0,0,0
1,10,6,2918,1,1,50,100,200,1,3,5,4045,1,15,69,139,279
1,10,6,2939,0,0,110,221,443,0,0,0,0,0,0,0,0,0
1,10,6,2939,0,0,110,221,443,0,0,0,0,0,0,0,0,0
1,10,6,2939,0,0,110,221,443,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,124,249,499,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,33,67,135,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,45,91,183,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,2831,0,1,108,216,432,0,0,0,0,0,0,0,0,0
